date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:23:27	21477/21477	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:53%20GMT	https://templates.hibootstrap.com/zoben/default/company.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/company.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:27	22068/22068	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:53%20GMT	https://templates.hibootstrap.com/zoben/default/company-details.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/company-details.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:28	19678/19678	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:57%20GMT	https://templates.hibootstrap.com/zoben/default/search-job.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/search-job.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:28	17185/17185	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:57%20GMT	https://templates.hibootstrap.com/zoben/default/pricing.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/pricing.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:28	16453/16453	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:55%20GMT	https://templates.hibootstrap.com/zoben/default/faq.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/faq.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:28	15408/15408	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:56%20GMT	https://templates.hibootstrap.com/zoben/default/log-in-register.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/log-in-register.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:29	13555/13555	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:55%20GMT	https://templates.hibootstrap.com/zoben/default/forgot-password.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/forgot-password.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:29	20336/20336	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:57%20GMT	https://templates.hibootstrap.com/zoben/default/terms-condition.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/terms-condition.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:29	21470/21470	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:57%20GMT	https://templates.hibootstrap.com/zoben/default/privacy-policy.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/privacy-policy.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:29	13246/13246	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:51%20GMT	https://templates.hibootstrap.com/zoben/default/404.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/404.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:30	13665/13665	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:53%20GMT	https://templates.hibootstrap.com/zoben/default/coming-soon.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/coming-soon.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:30	132291/132291	---M--	200	added ('OK')	image/jpeg	etag:%22615955cc-204cb%22	https://templates.hibootstrap.com/zoben/default/assets/images/home-two/home-two-img1.jpg	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/assets/images/home-two/home-two-img1.jpg	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:30	138210/138210	---M--	200	added ('OK')	image/png	etag:%22615955cc-21be2%22	https://templates.hibootstrap.com/zoben/default/assets/images/home-two/home-two-img2.png	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/assets/images/home-two/home-two-img2.png	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:30	2150/2150	---M--	200	added ('OK')	image/png	etag:%22615955cc-866%22	https://templates.hibootstrap.com/zoben/default/assets/images/home-two/man.png	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/assets/images/home-two/man.png	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:30	2222/2222	---M--	200	added ('OK')	image/png	etag:%22615955cc-954%22	https://templates.hibootstrap.com/zoben/default/assets/images/home-two/flag.png	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/assets/images/home-two/flag.png	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:31	5421/5421	---M--	200	added ('OK')	image/jpeg	etag:%22615955c5-1990%22	https://templates.hibootstrap.com/zoben/default/assets/images/company/company-img1.jpg	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/assets/images/company/company-img1.jpg	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:31	7004/7004	---M--	200	added ('OK')	image/jpeg	etag:%22615955c5-1ebe%22	https://templates.hibootstrap.com/zoben/default/assets/images/company/company-img2.jpg	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/assets/images/company/company-img2.jpg	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
